paper_id,decision,rq_label,query,retriever_type,retrieved_contexts,retrieved_chunk_ids,similarity_scores
NIPS_2019_367,Accept,Q1_Justification,"Given the decision was 'Accept', what are the main arguments, strengths, and weaknesses mentioned in the reviews that could justify the paper's decision?",Dense (all-MiniLM-L6-v2),"['Clarity: It was easy to follow the argument.', 'Major concerns: 1.', 'In my opinion, the choice of Reinforce is quite problematic, but the design of this experiment does not influence my assessment of the paper.', 'The article contains 10 theorems which constitute the backbone of the paper.', ""Significance: As I mentioned above, I'm not sure the main results are very interesting.""]","['NIPS_2019_367_review_2_chunk_2', 'NIPS_2019_367_review_1_chunk_6', 'NIPS_2019_367_review_0_chunk_10', 'NIPS_2019_367_review_0_chunk_0', 'NIPS_2019_367_review_2_chunk_5']","[1.2176947593688965, 1.386738896369934, 1.4096750020980835, 1.4598510265350342, 1.56913423538208]"
NIPS_2019_367,Accept,Q1_Justification,"Given the decision was 'Accept', what are the main arguments, strengths, and weaknesses mentioned in the reviews that could justify the paper's decision?",TF-IDF (Baseline),"[""Significance: As I mentioned above, I'm not sure the main results are very interesting."", 'While it has been proven in the paper that no GNNs can do better, the paper can be strengthened if the authors could provide more insights/explanations for those unsatisfactory ratios.', 'As the authors pointed out, approximation ratios given by Theorem 4 and Theorem 8 are trivial.', 'Definition of ""solving"" a given combinatorial task seems tricky (L121-122).', 'However, there doesnâ\x80\x99t seem to be a straightforward mechanism to identify the right model instance in the given model class.']","['NIPS_2019_367_review_2_chunk_5', 'NIPS_2019_367_review_1_chunk_14', 'NIPS_2019_367_review_1_chunk_12', 'NIPS_2019_367_review_1_chunk_16', 'NIPS_2019_367_review_1_chunk_18']","[0.3432721622561477, 0.11761275483137837, 0.106560679056335, 0.10445132392352255, 0.0923298613891704]"
NIPS_2019_367,Accept,Q2_Disagreement,"Identify specific points of notable disagreement or contrasting opinions between reviewers regarding this paper's methods, results, or conclusions.",Dense (all-MiniLM-L6-v2),"[""Significance: As I mentioned above, I'm not sure the main results are very interesting."", 'Major concerns: 1.', 'The article contains 10 theorems which constitute the backbone of the paper.', 'Clarity: It was easy to follow the argument.', 'I believe experiments are crucial to verify the correctness of the theorems, and also to demonstrate the usefulness of CPNGNNs in practice.']","['NIPS_2019_367_review_2_chunk_5', 'NIPS_2019_367_review_1_chunk_6', 'NIPS_2019_367_review_0_chunk_0', 'NIPS_2019_367_review_2_chunk_2', 'NIPS_2019_367_review_1_chunk_8']","[1.2754138708114624, 1.3881454467773438, 1.4263249635696411, 1.4687788486480713, 1.4920865297317505]"
NIPS_2019_367,Accept,Q2_Disagreement,"Identify specific points of notable disagreement or contrasting opinions between reviewers regarding this paper's methods, results, or conclusions.",TF-IDF (Baseline),"['Later approximation results for GNNs are dependent on earlier results obtained for distributed local algorithms.', 'None of the theorems are backed up by empirical results.', ""Significance: As I mentioned above, I'm not sure the main results are very interesting."", 'While it has been proven in the paper that no GNNs can do better, the paper can be strengthened if the authors could provide more insights/explanations for those unsatisfactory ratios.', 'However, there doesnâ\x80\x99t seem to be a straightforward mechanism to identify the right model instance in the given model class.']","['NIPS_2019_367_review_0_chunk_2', 'NIPS_2019_367_review_1_chunk_7', 'NIPS_2019_367_review_2_chunk_5', 'NIPS_2019_367_review_1_chunk_14', 'NIPS_2019_367_review_1_chunk_18']","[0.18357777940241277, 0.16027401364364505, 0.12233201927265129, 0.12124574627677426, 0.11186643045514352]"
ICLR_2020_463,Accept (Poster),Q1_Justification,"Given the decision was 'Accept (Poster)', what are the main arguments, strengths, and weaknesses mentioned in the reviews that could justify the paper's decision?",Dense (all-MiniLM-L6-v2),"['For this reason I rate this paper as a weak reject but if clarity is improved I will increase my score.', 'This is a clear accept.', 'Further, I would have appreciated a summarization of the limitations towards the end of the paper.', 'Overall, this paper is well-written.', '-after rebuttal: I read the replies from the authors and re-read the modified version of the paper and I believe there has been a noticeable improvement in the presentation.']","['ICLR_2020_463_review_0_chunk_9', 'ICLR_2020_463_review_1_chunk_5', 'ICLR_2020_463_review_1_chunk_9', 'ICLR_2020_463_review_2_chunk_9', 'ICLR_2020_463_review_0_chunk_0']","[0.9679077863693237, 1.1215885877609253, 1.1487822532653809, 1.1718993186950684, 1.1780171394348145]"
ICLR_2020_463,Accept (Poster),Q1_Justification,"Given the decision was 'Accept (Poster)', what are the main arguments, strengths, and weaknesses mentioned in the reviews that could justify the paper's decision?",TF-IDF (Baseline),"['This is a clear accept.', 'They are in order of appearance in the main manuscript.', 'I think it is fine to show these fine-grained results on the appendix, but I would say it would be better to aggregate them in the main paper and show that the statements made by the authors still hold for this aggregation.', 'I would appreciate in the final paper some discussion of whether it would be possible to adjust the hyper-parameters of the approach during training, given that different variations of the approach seemed to do consistently better or worse as the authors described.', 'I still think it could be improved more (in terms of wording and better exposition of the results) but due to the in-place improvements I increase my score to weak accept.']","['ICLR_2020_463_review_1_chunk_5', 'ICLR_2020_463_review_0_chunk_27', 'ICLR_2020_463_review_0_chunk_47', 'ICLR_2020_463_review_1_chunk_8', 'ICLR_2020_463_review_0_chunk_1']","[0.30248856523210427, 0.18927214414367813, 0.1385986832269627, 0.11844448231521454, 0.10357111361637221]"
ICLR_2020_463,Accept (Poster),Q2_Disagreement,"Identify specific points of notable disagreement or contrasting opinions between reviewers regarding this paper's methods, results, or conclusions.",Dense (all-MiniLM-L6-v2),"['For this reason I rate this paper as a weak reject but if clarity is improved I will increase my score.', 'Overall, this paper is well-written.', 'The writing is clear and the results are good and well-explained.', 'Methods and results are clearly described.', '-after rebuttal: I read the replies from the authors and re-read the modified version of the paper and I believe there has been a noticeable improvement in the presentation.']","['ICLR_2020_463_review_0_chunk_9', 'ICLR_2020_463_review_2_chunk_9', 'ICLR_2020_463_review_1_chunk_7', 'ICLR_2020_463_review_2_chunk_10', 'ICLR_2020_463_review_0_chunk_0']","[1.0337245464324951, 1.0765471458435059, 1.2238819599151611, 1.225887417793274, 1.2433035373687744]"
ICLR_2020_463,Accept (Poster),Q2_Disagreement,"Identify specific points of notable disagreement or contrasting opinions between reviewers regarding this paper's methods, results, or conclusions.",TF-IDF (Baseline),"['Methods and results are clearly described.', 'Below I make my points.', 'Cons: - To my acknowledge, the task and the count-based methods are not too novel.', 'Overall, this paper is well-written.', 'I believe the authors should cite this paper.']","['ICLR_2020_463_review_2_chunk_10', 'ICLR_2020_463_review_0_chunk_26', 'ICLR_2020_463_review_2_chunk_7', 'ICLR_2020_463_review_2_chunk_9', 'ICLR_2020_463_review_0_chunk_13']","[0.4051893454366031, 0.27434997746957607, 0.09228591570880047, 0.08090633378021644, 0.07455878340248087]"
NIPS_2018_563,Accept,Q1_Justification,"Given the decision was 'Accept', what are the main arguments, strengths, and weaknesses mentioned in the reviews that could justify the paper's decision?",Dense (all-MiniLM-L6-v2),"['Based on the information provided, I would encourage the following changes be made to the paper in addition to what was suggested in the original reviews: * Improve comparison with related work by Suciu et al.', 'Furthermore, the manuscript is well written and easy to follow.', '**Post feedback update** I would like to thank the authors for their feedback.', 'The paper is well-written and easy to follow, and the authors take pains to do an ablative analysis of their attacks, as well as try to analyze them beyond just noting their effectiveness (e.g., by looking at the rotation of the decision boundary).', 'Overall, the paper is well-written and informative but seems to have a high degree of overlap with Suciu et al.']","['NIPS_2018_563_review_0_chunk_1', 'NIPS_2018_563_review_0_chunk_8', 'NIPS_2018_563_review_0_chunk_0', 'NIPS_2018_563_review_1_chunk_7', 'NIPS_2018_563_review_1_chunk_26']","[0.9874473810195923, 1.2063310146331787, 1.215826153755188, 1.2312594652175903, 1.2560561895370483]"
NIPS_2018_563,Accept,Q1_Justification,"Given the decision was 'Accept', what are the main arguments, strengths, and weaknesses mentioned in the reviews that could justify the paper's decision?",TF-IDF (Baseline),"['The paper is well-written and easy to follow, and the authors take pains to do an ablative analysis of their attacks, as well as try to analyze them beyond just noting their effectiveness (e.g., by looking at the rotation of the decision boundary).', 'Based on the information provided, I would encourage the following changes be made to the paper in addition to what was suggested in the original reviews: * Improve comparison with related work by Suciu et al.', 'Given the comparisons to adversarial training throughout the paper -- where the L_\\inf norm is much more commonly used -- the choice of the L2 norm is unorthodox, and I think the onus is on the present authors to defend it.', 'Some observations made in the submission, although perhaps simple in retrospect, are interesting to pounder on: for instance, end-to-end training affects how lower layers represent the data in feature space while transfer learning only shifts decision boundaries of the last layer (because thatâ\x80\x99s the only layer that can be modified).', 'Would the architecture size and potential overfitting issue mentioned above matter more in this setting?']","['NIPS_2018_563_review_1_chunk_7', 'NIPS_2018_563_review_0_chunk_1', 'NIPS_2018_563_review_1_chunk_15', 'NIPS_2018_563_review_0_chunk_10', 'NIPS_2018_563_review_0_chunk_25']","[0.1393850588062041, 0.09707169257669218, 0.0956720158857657, 0.09121513879120087, 0.08497078870952877]"
NIPS_2018_563,Accept,Q2_Disagreement,"Identify specific points of notable disagreement or contrasting opinions between reviewers regarding this paper's methods, results, or conclusions.",Dense (all-MiniLM-L6-v2),"['Based on the information provided, I would encourage the following changes be made to the paper in addition to what was suggested in the original reviews: * Improve comparison with related work by Suciu et al.', 'Furthermore, the manuscript is well written and easy to follow.', 'Overall, the paper is well-written and informative but seems to have a high degree of overlap with Suciu et al.', 'The paper is well-written and easy to follow, and the authors take pains to do an ablative analysis of their attacks, as well as try to analyze them beyond just noting their effectiveness (e.g., by looking at the rotation of the decision boundary).', 'On the other hand, this might be out of the scope of this paper.']","['NIPS_2018_563_review_0_chunk_1', 'NIPS_2018_563_review_0_chunk_8', 'NIPS_2018_563_review_1_chunk_26', 'NIPS_2018_563_review_1_chunk_7', 'NIPS_2018_563_review_2_chunk_27']","[1.0518720149993896, 1.232811450958252, 1.2372816801071167, 1.266235113143921, 1.3163294792175293]"
